fig_num,name,num_parts,img_url
fig-007711,"Doctor, Woman, White Torso with Stethoscope and Pocket, Dark Green Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007711.jpg
fig-007712,"Pilot, Blue Jacket with Plane Logo and Blue Tie, Blue Legs, Blue Hat, Smile, Reddish Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-007712.jpg
fig-007713,"Pilot, Woman, Blue Jacket with Plane Logo and Blue Tie, Blue Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007713.jpg
fig-007714,"Boy, Floating Classic Spaceman on Shirt, Short Blue Legs, Lime Cap, Reddish Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-007714.jpg
fig-007715,"Doctor, White Shirt with Star of Life Logo, Dark Orange Hair, Reddish Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-007715.jpg
fig-007716,"Doctor, Woman, White Torso with Stethoscope and Pocket, White Legs, Dark Brown Ponytail",4,https://cdn.rebrickable.com/media/sets/fig-007716.jpg
fig-007717,"Fireman, Black Fire Jacket with Radio and Badge, White Helmet, Reddish Brown Eyebrows (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-007717.jpg
fig-007718,"Firewoman, Black Fire Jacket with Radio and Badge, White Helmet",4,https://cdn.rebrickable.com/media/sets/fig-007718.jpg
fig-007719,"Mechanic, Blue Jumpsuit with Octan Logo, Red Cap, Smile, Reddish Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-007719.jpg
fig-007720,"Man, Green Overalls over Red Shirt, Reddish Brown Hair, Reddish Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-007720.jpg
fig-007721,"Woman, Green Overalls over Red Plaid Shirt, Tan Ponytail",4,https://cdn.rebrickable.com/media/sets/fig-007721.jpg
fig-007722,"Boy, Blue Overalls, Short Blue Legs, Orange Cap, Reddish Brown Eyebrows",5,https://cdn.rebrickable.com/media/sets/fig-007722.jpg
fig-007723,"Woman, Plain Blue Torso, Dark Bluish Gray Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-007723.jpg
fig-007724,"Policewoman, Black Jacket with Badge, Pocket, and Black Tie, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-007724.jpg
fig-007725,"Postal Worker, Red Jacket with Zipper and Letter Logo, Red Legs, Black Cap, Reddish Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-007725.jpg
fig-007726,"Woman, Red Shirt with Dark Blue Arms, Dark Blue Legs, Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-007726.jpg
fig-007727,"Woman, Tank Top with Rainbow Colored Stars, Blue Legs, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-007727.jpg
fig-007728,"Girl, Tank Top with Rainbow Colored Stars, Short Dark Purple Legs, Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-007728.jpg
fig-007729,"Woman, Black Suit with Tie, Dark Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-007729.jpg
fig-007730,"Man, Blue Jacket with Orange Stripes, Blue Legs, Yellow Hard Hat, Light Bluish Gray Beard, Reddish Brown Eyebrows",5,https://cdn.rebrickable.com/media/sets/fig-007730.jpg
fig-007731,"Train Worker, Woman, Orange Safety Vest with Train Logo, Orange Legs, Yellow Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-007731.jpg
fig-007732,"Criminal, Prison Shirt with #50380, Dark Bluish Gray Legs, Black Hat and Dark Tan Back Pack (3626bpr0387 Head)",5,https://cdn.rebrickable.com/media/sets/fig-007732.jpg
fig-007733,"Jester, Red and Blue",4,https://cdn.rebrickable.com/media/sets/fig-007733.jpg
fig-007734,"Witch, Dark Green Dress with Spider Necklace and Bottles, Black Hat",4,https://cdn.rebrickable.com/media/sets/fig-007734.jpg
fig-007735,"Dwarf, Armor with Shoulder Strap, Short Reddish Brown Legs, Beard, Winged Helmet",5,https://cdn.rebrickable.com/media/sets/fig-007735.jpg
fig-007736,"Knight, Armor with Shoulder Strap, Light Bluish Gray Legs, Wide Brimmed Helmet",4,https://cdn.rebrickable.com/media/sets/fig-007736.jpg
fig-007737,"Skeleton, Red Eyes, Black",6,https://cdn.rebrickable.com/media/sets/fig-007737.jpg
fig-007738,"Blacksmith, Dark Brown Hood, Brown Beard",4,https://cdn.rebrickable.com/media/sets/fig-007738.jpg
fig-007739,"Knight (Knights Kingdom I) - Bull Robber, Black Neck-Protector",4,https://cdn.rebrickable.com/media/sets/fig-007739.jpg
fig-007740,"Scientist, Woman, White Jacket over Hoodie with Sunglasses, Dark Blue Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-007740.jpg
fig-007741,"Mechanic, Dirty White Shirt with Suspenders, Dark Blue Legs, Dark Tan Cap, Goatee Beard",4,https://cdn.rebrickable.com/media/sets/fig-007741.jpg
fig-007742,"Explorer, Woman, Shirt with Radio and Green Belt, Bright Light Yellow Hair, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-007742.jpg
fig-007743,"Pilot, Woman, Dark Orange Jumpsuit, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-007743.jpg
fig-007744,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Orange Hair, Moustache",4,https://cdn.rebrickable.com/media/sets/fig-007744.jpg
fig-007745,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-007745.jpg
fig-007746,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Sweat Drops",4,https://cdn.rebrickable.com/media/sets/fig-007746.jpg
fig-007747,"Scientist, Open White Jacket over Dark Orange Shirt, Dark Blue Legs, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-007747.jpg
fig-007748,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Backpack",5,https://cdn.rebrickable.com/media/sets/fig-007748.jpg
fig-007749,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Orange Hair, Yellow Life Vest, Moustache",5,https://cdn.rebrickable.com/media/sets/fig-007749.jpg
fig-007750,"Mechanic, Dirty White Shirt with Suspenders, Dark Blue Legs, Dark Tan Cap",4,https://cdn.rebrickable.com/media/sets/fig-007750.jpg
fig-007751,"Explorer, Woman, Shirt with Straps and Radio, Dark Tan Cap",4,https://cdn.rebrickable.com/media/sets/fig-007751.jpg
fig-007752,"Explorer, Woman, Shirt with Straps and Radio, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-007752.jpg
fig-007753,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Yellow Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-007753.jpg
fig-007754,"Explorer, Woman, Shirt with Straps and Radio, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007754.jpg
fig-007755,"Explorer, Woman, Shirt with Straps and Radio, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007755.jpg
fig-007756,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Stubble and Scar",4,https://cdn.rebrickable.com/media/sets/fig-007756.jpg
fig-007757,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Goatee Beard",4,https://cdn.rebrickable.com/media/sets/fig-007757.jpg
fig-007758,"Scientist, Open White Jacket over Dark Orange Shirt, Dark Blue Legs, Neat Black Hair, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-007758.jpg
fig-007759,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Scar",4,https://cdn.rebrickable.com/media/sets/fig-007759.jpg
fig-007760,"Explorer, Jacket with Pouches, Radio, and Rope, Dark Tan Cap, Backpack, Stubble",5,https://cdn.rebrickable.com/media/sets/fig-007760.jpg
fig-007761,"Racer, Blue Jumpsuit with Octan Logo, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-007761.jpg
fig-007762,"Racer, Blue Jumpsuit with Octan Logo, Red Cap, Orange Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-007762.jpg
fig-007763,"Criminal, Red Jacket over Prison Shirt, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-007763.jpg
fig-007764,"Racer, White and Green Jumpsuit with Large 'Octan', Red Helmet with Visor, Stubble",5,https://cdn.rebrickable.com/media/sets/fig-007764.jpg
fig-007765,"Racer, Woman, White and Green Jumpsuit with Large 'Octan', Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-007765.jpg
fig-007766,"Woman, Open Green Jacket with Necklace, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-007766.jpg
fig-007767,"Man, Open Blue Jacket over Dark Red Shirt, Sand Blue Legs, Red Cap, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-007767.jpg
fig-007768,"Policewoman, Black Jacket with Badge, Pocket, and Blue Tie, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007768.jpg
fig-007769,"Man, White and Blue Hoodie, Dark Green Legs, Dark Orange Hair, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-007769.jpg
fig-007770,"Policeman, Black Jacket with Zipper, Radio, and Badge, White Helmet and Visor",5,https://cdn.rebrickable.com/media/sets/fig-007770.jpg
fig-007771,"Criminal, Overalls over Prison Shirt, Dark Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-007771.jpg
fig-007772,"Criminal, Torn Prison Shirt, Dark Brown Legs, Dark Bluish Gray Hat",4,https://cdn.rebrickable.com/media/sets/fig-007772.jpg
fig-007773,"Forest Police / Ranger, Woman, Dark Tan Shirt with Olive Green Tie and Badge, Dark Tan Legs, Tan Campaign Hat",4,https://cdn.rebrickable.com/media/sets/fig-007773.jpg
fig-007774,"Policeman, Dark Blue Jacket with Pockets and Badge, White Helmet with Visor, Yellow Life Vest, Orange Sunglasses",6,https://cdn.rebrickable.com/media/sets/fig-007774.jpg
fig-007775,"Policeman, Dark Blue Jacket with Pockets and Badge, White Helmet with Visor, Yellow Life Vest, Sunglasses and Wavy Mouth",6,https://cdn.rebrickable.com/media/sets/fig-007775.jpg
fig-007776,"Forest Police / Ranger, Dark Tan Shirt with Radio and Badge, Dark Blue Legs, Tan Campaign Hat, Stern",4,https://cdn.rebrickable.com/media/sets/fig-007776.jpg
fig-007777,"Criminal, Open Light Bluish Gray Jacket over Prison Shirt, Reddish Brown Hat with Goggles",5,https://cdn.rebrickable.com/media/sets/fig-007777.jpg
fig-007778,"Forest Police / Ranger, Dark Tan Shirt with Radio and Badge, Dark Blue Legs, White Helmet with Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-007778.jpg
fig-007779,"Criminal, Overalls over Prison Shirt, Dark Red Cap, Yellow Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-007779.jpg
fig-007780,"Forest Police / Ranger, Dark Tan Shirt with Radio and Badge, Dark Blue Legs, Tan Campaign Hat, Yellow Life Vest, Orange Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-007780.jpg
fig-007781,"Woman, Dark Bluish Gray Jacket with Magenta Scarf, Light Bluish Gray Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007781.jpg
fig-007782,"Policeman, Medium Blue Shirt with Badge and Tie, White Cap, Beard and Glasses",4,https://cdn.rebrickable.com/media/sets/fig-007782.jpg
fig-007783,"Policeman, Black Jacket with Pocket and Badge, White Hat",4,https://cdn.rebrickable.com/media/sets/fig-007783.jpg
fig-007784,"Criminal, Prison Shirt with #50380, Dark Bluish Gray Legs, Black Hat, Dark Tan Back Pack, Open Mouth",5,https://cdn.rebrickable.com/media/sets/fig-007784.jpg
fig-007785,"Criminal, Prison Shirt with #50380, Dark Bluish Gray Legs, Dark Bluish Gray Hat, Gold Tooth",4,https://cdn.rebrickable.com/media/sets/fig-007785.jpg
fig-007786,"Policeman, Black Jacket with Zipper, Radio, Badge, and 'POLICE' on Back, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-007786.jpg
fig-007787,"Policeman, Black Jacket with Zipper, Radio, Badge, and 'POLICE' on Back, White Cap (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-007787.jpg
fig-007788,"Policeman, Black Jacket with Pocket and Badge, White Hat, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-007788.jpg
fig-007789,"Policeman, Black Jacket with Pocket and Badge, White Cap, Yellow Life Vest, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-007789.jpg
fig-007790,"Policeman, Dark Blue Jacket with Pockets and Badge, White Helmet with Visor, Sunglasses and Wavy Mouth",5,https://cdn.rebrickable.com/media/sets/fig-007790.jpg
fig-007791,"Criminal, Open Light Bluish Gray Jacket over Prison Shirt, Dark Bluish Gray Legs, Black Hat, Missing Tooth (3626c Head)",4,https://cdn.rebrickable.com/media/sets/fig-007791.jpg
fig-007792,"Criminal, Prison Shirt with #50380, Dark Bluish Gray Legs, Black Hat, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-007792.jpg
fig-007793,"Policeman, Medium Blue Shirt with Badge and Tie, Black Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007793.jpg
fig-007794,"Policeman, Black Jacket with Zipper, Radio, Badge, and 'POLICE' on Back, White Helmet with Visor, Silver Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-007794.jpg
fig-007795,"Policeman, Black Suit with Badge, White Hat, Yellow Life Vest, Cheek Lines and Brown Eyebrows",5,https://cdn.rebrickable.com/media/sets/fig-007795.jpg
fig-007796,"Policeman, Black Jacket with Zipper, Radio, Badge, and 'POLICE' on Back, White Cap, Yellow Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-007796.jpg
fig-007797,"Criminal, Open Light Bluish Gray Jacket over Prison Shirt, Black Hat, Gold Tooth",4,https://cdn.rebrickable.com/media/sets/fig-007797.jpg
fig-007798,"Criminal, Prison Shirt with #50380, Dark Bluish Gray Legs, Dark Bluish Gray Hat, Dark Tan Backpack, Gold Tooth",5,https://cdn.rebrickable.com/media/sets/fig-007798.jpg
fig-007799,"Policeman, Black Suit with Badge, White Cap",4,https://cdn.rebrickable.com/media/sets/fig-007799.jpg
fig-007800,"Criminal, Open Light Bluish Gray Jacket over Prison Shirt, Dark Bluish Gray Hat, Dark Tan Backpack, Gold Tooth",5,https://cdn.rebrickable.com/media/sets/fig-007800.jpg
fig-007801,"Policeman, Black Suit with Badge, White Hat, Gray Beard",4,https://cdn.rebrickable.com/media/sets/fig-007801.jpg
fig-007802,"Policeman, Black Suit with Badge, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-007802.jpg
fig-007803,"Criminal, Prison Shirt with #50380, Dark Bluish Gray Legs, Black Hat",4,https://cdn.rebrickable.com/media/sets/fig-007803.jpg
fig-007804,"Policeman, Black Suit with Badge, White Hat, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-007804.jpg
fig-007805,"Policeman, Black Suit with Badge, White Hat, Beard and Glasses",4,https://cdn.rebrickable.com/media/sets/fig-007805.jpg
fig-007806,"Policeman, Black Suit with Badge, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007806.jpg
fig-007807,"Policeman, Black Jacket with Zipper, Radio, and Badge, White Helmet and Visor, Orange Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-007807.jpg
fig-007808,"Criminal, Open Light Bluish Gray Jacket over Prison Shirt, Dark Bluish Gray Legs, Black Hat, Missing Tooth (3626b Head)",4,https://cdn.rebrickable.com/media/sets/fig-007808.jpg
fig-007809,"Policeman, Black Suit with Badge, White Cap, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-007809.jpg
fig-007810,"Policeman, Black Suit with Badge, White Hat, Brown Beard",4,https://cdn.rebrickable.com/media/sets/fig-007810.jpg
fig-007811,"Policewoman, Black Suit with Badge, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-007811.jpg
fig-007812,"Policeman, Medium Blue Shirt with Badge and Tie, Black Legs, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-007812.jpg
fig-007813,Gru,4,https://cdn.rebrickable.com/media/sets/fig-007813.jpg
fig-007814,Minion Stuart - Blue Overall,5,https://cdn.rebrickable.com/media/sets/fig-007814.jpg
fig-007815,"Minion Bob - Blue Overall, Half Closed Eyes",6,https://cdn.rebrickable.com/media/sets/fig-007815.jpg
fig-007816,Minion Bob - Bright Light Orange Pants,6,https://cdn.rebrickable.com/media/sets/fig-007816.jpg
fig-007817,Minion Stuart - Bright Blue Pajamas,5,https://cdn.rebrickable.com/media/sets/fig-007817.jpg
fig-007818,"Minion Kevin - Blue Overalls, Half Closed Eyes",7,https://cdn.rebrickable.com/media/sets/fig-007818.jpg
fig-007819,"Orange Torso, Dark Purple Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007819.jpg
fig-007820,"White Torso, Blue Overall, Red Helmet",4,https://cdn.rebrickable.com/media/sets/fig-007820.jpg
fig-007821,"Dark Blue Torso, Dark Tan Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-007821.jpg
fig-007822,"Rock Band - Black Torso, Dark Blue Legs, Lime Mohawk",4,https://cdn.rebrickable.com/media/sets/fig-007822.jpg
fig-007823,"Rock Band - White Torso, White Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-007823.jpg
fig-007824,"Rock Band - White Torso, Black Legs, Black Cap",4,https://cdn.rebrickable.com/media/sets/fig-007824.jpg
fig-007825,"Criminal, Open Dark Green Jacket over Prison Shirt, Black Hat, Beard",4,https://cdn.rebrickable.com/media/sets/fig-007825.jpg
fig-007826,"Policewoman, Bright Light Blue Shirt with Radio and Badge, Dark Blue Legs, Police Hat with Badge, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-007826.jpg
fig-007827,"Criminal, Woman, Open Black Jacket over Prison Shirt, Dark Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-007827.jpg
fig-007828,"Policeman, Dark Blue Jacket with Pockets and Badge, White Helmet with Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-007828.jpg
fig-007829,"Criminal, Open Prison Shirt #18675 over Orange Top, Dark Bluish Gray Hat, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-007829.jpg
fig-007830,"Criminal, Woman, Open Black Jacket over Prison Shirt, Dark Brown Hair, Dark Tan Backpack",5,https://cdn.rebrickable.com/media/sets/fig-007830.jpg
fig-007831,"Criminal, Prison Shirt with #86753, Dark Bluish Gray Legs, Dark Bluish Gray Hat, Dark Tan Backpack, Stubble",5,https://cdn.rebrickable.com/media/sets/fig-007831.jpg
fig-007832,"Policeman, Dark Blue Jacket with Zipper, Badge, and 'POLICE' on Back, Dark Blue Cap, Yellow Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-007832.jpg
fig-007833,"Policewoman, Dark Blue Vest over Dark Tan Jacket with Zipper and Badge, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-007833.jpg
fig-007834,"Policeman, Sand Blue Jacket with Badge, Rope, and Straps, White Helmet, Blue Goggles",4,https://cdn.rebrickable.com/media/sets/fig-007834.jpg
fig-007835,"Man, White Underwear with Red Paw Prints, Beard",4,https://cdn.rebrickable.com/media/sets/fig-007835.jpg
fig-007836,"Criminal, Woman, Open Red Flannel Shirt over Prison Shirt, Medium Nougat Hair",4,https://cdn.rebrickable.com/media/sets/fig-007836.jpg
fig-007837,"Criminal, Black Striped Top with Rope, Dark Bluish Gray Hat, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-007837.jpg
fig-007838,"Policeman, Dark Bluish Gray Vest with Radio, Badge and Pouches over Medium Blue Shirt, Black Cap, Beard",4,https://cdn.rebrickable.com/media/sets/fig-007838.jpg
fig-007839,"Vito, Dark Red Jacket",4,https://cdn.rebrickable.com/media/sets/fig-007839.jpg
fig-007840,"Criminal, Prison Shirt with #86753, Black Legs, Dark Bluish Gray Hat, Stubble and Mutton Chops",4,https://cdn.rebrickable.com/media/sets/fig-007840.jpg
fig-007841,"Criminal, Woman, Open Red Jacket over Prison Shirt, Red Cap with Hair",4,https://cdn.rebrickable.com/media/sets/fig-007841.jpg
fig-007842,"Policewoman, Bright Light Blue Shirt with Radio and Badge, Dark Blue Legs, Police Hat with Badge, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-007842.jpg
fig-007843,"Policeman, Dark Blue Jacket with Zipper, Badge, and 'POLICE' on Back, White Helmet with Visor, Silver Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-007843.jpg
fig-007844,"Criminal, Torn Prison Shirt, Dark Bluish Gray Legs, Black Hat, Dark Tan Backpack Beard",5,https://cdn.rebrickable.com/media/sets/fig-007844.jpg
